post_description,post_validation_status,post_url,post_shares_count,post_time_raw,post_is_time_estimated,post_original_id,text_length,post_hashtags,post_likes_count,post_author_username,post_query,post_published_at,comments,
"Mais salário e menos trabalho: entenda a nova decisão do Congresso sobre servidores.
Medida permite que servidores ganhem mais do que o teto e muda regras sobre carga horária.",,https://www.facebook.com/brasilparalelo/posts/pfbid035Dh76EzxKeGNHj5nGNWWNzMvmepithfjyK58N9j3q7QsQ983n1Jht2nUpQA2F9vPl,12,1w,False,54bc4c89fc1b4e09,472,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:58:01.317,"{{'user_name': 'Borges Luciano', 'comment_text': 'O direito de culto religioso é a garantia fundamental de que toda pessoa pode professar sua fé, realizar rituais e cerimônias, e proteger seus locais de culto, sem perseguição ou discriminação pelo Estado, que deve ser laico e imparcial. No Brasil, a Constituição Federal (Art. 5º, VI) assegura a liberdade de consciência e crença, o livre exercício dos cultos e a proteção aos locais sagrados, refletindo um Estado laico que não adota religião oficial, mas protege todas.'}, {'user_name': 'Jose Stanley de Paula', 'comment_text': 'Borges Luciano\nisto não tem nada a ver com estado laico, mas sim com relação a dogmas da igreja católica.'}, {'user_name': 'Borges Luciano', 'comment_text': 'Borges Luciano\nisto não tem nada a ver com estado laico, mas sim com relação a dogmas da igreja católica.'}}",
"Veja as informações mais bizarras reveladas pelos documentos do caso Jeffrey Epstein.
Crimes vão desde exploração sexual de menores a rituais macabros e assassinatos de mulheres e bebês.",,https://www.facebook.com/brasilparalelo/posts/pfbid02v5Uc9483FMEEMicP75xynjBoSwYTmZeC84QhcUo5s7Dfph1jzo6XNFadLyHHjF5Dl,47,1w,False,acfca3c6c31d9d12,166,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:58:31.608,"{{'user_name': 'Bruno Menezes', 'comment_text': 'Sabe onde ele esta? No COMPRÉÉCSU'}}",
"Padre afirma que objetivo da marcha de Nikolas seria tomar o poder e deputado reage falando em ""falsos profetas"".
Para Nikolas, quem se escandaliza com o sermão demonstra ""falta de intelecto ou Bíblia"". Veja a reação do deputado.",,,56,1w,False,622c4d69d4b3281c,308,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:59:05.453,"{{'user_name': 'Deni Mil', 'comment_text': 'Stand up comedy Brasilia'}}",
"Ele tem uma alma para ser salva. Hoje, ele fala mal dos evangélicos, mas ele não sabe o amanhã, quando poderá vir a ser um cristão fiel. O apóstolo Paulo é um exemplo clássico do poder de Deus para amolecer corações duros.",,https://www.facebook.com/brasilparalelo/posts/pfbid04DhkKqPrP7bYwsmdfVBx12FWKfZStJ5DabytRxam4Nt8R6cMRJ3wadJ6ouzBGmRRl,17,5d,False,d316b010be24c354,564,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:59:37.476,"{{'user_name': 'Dorvalino Furtado Filho', 'comment_text': 'Gostaria de fazer uma crítica sobre o programa INVESTIGAÇÃO PARALELA.'}}",
BBB vira antecipação da manipulação eleitoral de outubro. O grupo de Ana Paula renault é idêntico à esquerda petista : se coloca no lugar de vítima pra poder massacrar adversários . O julgamento do programa é como o tse : um toque vira agressão e razão de expulsão . Um homem - por ser negro e da periferia - se sente no lugar de perseguir e humilhar pessoas ,,https://www.facebook.com/brasilparalelo/posts/pfbid02bj7dKrUXMqHMhWTw7B5nrX9Ln9yrkXh9hTA1xL1tUBiGM3JMcaNJmR9U9AmQgTKUl,41,1w,False,45a2f30938fde078,1904,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:00:08.718,"{{'user_name': 'Lima King', 'comment_text': 'O Caso Jeffrey Epstein:'}}",
Gilmar vota pra liberar cocaína. O STF legisla para ampla liberação de drogas e ruína das famílias e das pessoas. Liberar Droga num país subdesenvolvido como o Brasil é liberar a liberdade para suicidio coletivo. Cocaina não é banana na feira. O estado não tem condição de fazer propaganda contra o uso de drogas para todas as pessoas o tempo todo. Mas o judiciário parede ter um carinho especial pelo Crime do uso e venda de drogas. Por que será?,,https://www.facebook.com/brasilparalelo/posts/pfbid029LD2c6EuKBP1HhsZfGbiVErhLzTqxZKePRCQNLFFQQ9orW873d2SgcmL7dFXmqr8l,15,1w,False,6f00c29462e6d939,190,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:00:56.806,"{{'user_name': 'Janice Fernandes', 'comment_text': 'Aquela filha dele de 13 anos é super triste às vezes o dinheiro não compra muita coisa não compra nem acreditar da filha dele nunca vi a filha dele sorrindo'}}",
"O show de Bad Bunny foi uma porcaria disfarçada de inclusão porque o cantor desfilou vinte minutos de canções e falas apenas em espanhol em um evento essencialmente americano, um país que fala inglês  para Falar contra a política imigratória de Donald Trump, que simplesmente quer banir imigrantes ilegais e criminosos de seus países, dizendo que Trump seria um xenófobo, enquanto fazia uma apresentação vulgar, chula, com dancinhas absolutamente patéticas, celebrando um tipo de cultura latina americana que ele não representa. Bad Bunny não me representa enquanto latino-americano e não representa a maioria dos discursos conservadores e sensatos que querem  preservar seus países de invasores ilegais ou criminosos. Ele faz, em seu show, uma distorção da política imigratória e da essência da cultura americana, que é realmente miscigenada, mas não é latino-americana em sua pureza absoluta. Por fim ainda cita uma série de países latinos com DITADURAS para celebrar a democracia e a inclusão . Estranho, né?",,https://www.facebook.com/brasilparalelo/posts/pfbid02qLho19D5UEv8kGKQpa4LmDBiCcrY4DTto55LVYoxqKzcsC3sS689jqWMvSKkTxpvl,33,1w,False,5a914839542f76a7,277,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:01:27.915,"{{'user_name': 'Marinez Teixeira', 'comment_text': 'Que vergonha, esse povo trabalha de terça a quinta feira, tem quase 60 dias de férias e boa remuneração, num país onde os poucos que estão empregados, ganham salário de fome, pagamos os maiores impostos do mundo, pra sustentar quem não faz nada pelo povo, apenas em prol deles.'}}",
Quando a piada se volta contra o piadista em forma de amor e acolhimento. O humorista fez uma música em forma de sátira ao Flavio Bolsonaro e tanto Flavio quanto os eleitores de Flávio acolheram a música e o próprio comediante . Um exemplo de acolhimento cristão a quem tenta zombar de quem quer fazer o bem a todos em redor,,https://www.facebook.com/brasilparalelo/posts/pfbid024xBiCgj7voPakCoj1EU3G1iMasZ7ubDZdwtihRrctEUbXXd6VrjAQrZUqvDrNBpHl,50,1w,False,1fc9ba34ebac0aff,164,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:01:59.611,"{{'user_name': 'Salomão Cunha', 'comment_text': 'Mantenha os amigos por perto, os inimigos mais ainda'}}",
"Algumas perdas em vida são pungentes mas não há dor maior que a perda de um filho. Não há aceitação nem sentido para a morte de uma criança, de um filho. O luto da perda pode se propagar em ressentimento que destrói a vida de um casal ou se ressignificar através da misericórdia- pela dor universalmente compartilhada. A dor de um se comunica com a dor do outro. Disso que fala Hamnet, um filme que fala de como a arte traz este ato de elo misericordioso que une não só um casal como toda a humanidade. Hamnet teria sido o filho morto de Shakespeare que quase destruiu através de sua morte o elo de amor em sua família. Através da sua peça Hamlet que explora o sem sentido da traição do destino em levar do nada aqueles que amamos o poeta recupera não só o amor e a aceitação dolorosossima da perda do filho uma vez que todas as mãos humanas abraçam a misericórdia da dor da perda em cada uma de suas vidas",,https://www.facebook.com/brasilparalelo/posts/pfbid0588BWMJmqeFUkAPZqi9NgjJ5fbshCTFJiexavJJcFcX2PFcByBUVSU9BVGDUK2jAl,5,1w,False,1ea7eba9bd8835a9,195,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:02:31.102,"{{'user_name': 'Eraldo Guedes', 'comment_text': 'Uma expressão poderosa. Nunca ""empoderada"".'}}",
Mulheres de juízes do STF  enriquecem seus maridos defendendo corruptos julgados,,https://www.facebook.com/brasilparalelo/posts/pfbid0AdnKYKn1LiaJh3aUsnhyudLMpraEe2vueyoRmsgp6yWHeHwy6PezZf8D5gv8kzfEl,47,1w,False,e6efce7c3ebc57bc,175,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:03:04.541,"{{'user_name': 'Jucélio Cardoso', 'comment_text': 'Em resumo, o Estado acabou invertendo os papéis: a população passou a servir ao funcionalismo público, quando deveria ser exatamente o contrário.'}, {'user_name': 'Brasil Paralelo', 'comment_text': 'Te enviamos uma mensagem!'}}",
"Dani Lima, blogueira da ditadura, flagrada com ministro das comunicações de Lula. A blogueira da Globo que lambe as botas do governo petista e da ditadura do STF agora provavelmente faz assessoria escancarada para o governo enquanto se traveste de jornalista. Uma vergonha: um jornalista deveria contestar e fiscalizar o poder e não servir de capacho a um poder ditatorial.",,https://www.facebook.com/brasilparalelo/posts/pfbid02XytxMywtft83U4bBXC3Xageb67ycd7Fq629ZG853qT6jkFDxsavcixkSFY4KrkzFl,15,1w,False,a9189f76a1381319,186,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:05:12.707,"{{'user_name': 'Suzete Granzotto', 'comment_text': 'Sem comentários'}}",
Padre satânico nega Eucaristia a quem apoiar Nikolas Ferreira. O padre cita que o deputado não apoio um projeto populista de gás pra população ter cadastro pra virar eleitor de Lula. É satânico um padre manipular consciência política das pessoas para fazer chantagem aos fiéis contra um rapaz que gera uma ação cristã pela libertação do povo brasileiro do jugo de uma ditadura.  Mais satânico ainda um padre se colocar a serviço desta ditadura para atacar não só Nikolas  mas os próprios fiéis.,,https://www.facebook.com/brasilparalelo/posts/pfbid0DHfButCTQteTS7S6TEEAQurCBa8hZ9KuhN7PMxDsU3uA8CphkJqt7zKHt4Dax4Tcl,30,1w,False,a732c77ce57d4566,229,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:06:44.203,"{{'user_name': 'Leandro Hernandes Barbosa', 'comment_text': 'Parabéns ao padre, esta é mesmo a missão do profeta, anunciar e denunciar!'}}",
"O instinto carnavalesco de diversão é até compreensível. Catarse depois do trabalho. Mas andar quilômetros em bando seminu esmagado por uma multidão em meio a calor, suor e urina é instinto animalesco de quem confunde euforia com alegria. Se o povo brasileiro tivesse a mesma energia para protestar contra ditadura, corrupção e outros abusos, teria uma vida com mais sentido e alegria de viver",,,87,1w,False,d016deed674f0721,222,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T20:07:44.381,"{{'user_name': 'Mario Da Silva Dias', 'comment_text': 'Ele tem uma alma para ser salva. Hoje, ele fala mal dos evangélicos, mas ele não sabe o amanhã, quando poderá vir a ser um cristão fiel. O apóstolo Paulo é um exemplo clássico do poder de Deus para amolecer corações duros.'}, {'user_name': 'Madalena Cavina', 'comment_text': 'Mario Da Silva Dias\nnão é o fato de ele falar contra os evangélicos, ele enquadra todo o cristianismo .Pelo fato de o Nicolas Ferreira ser evagelico ele usou a denominação.'}, {'user_name': 'Mario Da Silva Dias', 'comment_text': 'Mario Da Silva Dias\nnão é o fato de ele falar contra os evangélicos, ele enquadra todo o cristianismo .Pelo fato de o Nicolas Ferreira ser evagelico ele usou a denominação.'}}",
"Assisti, como sempre, com imenso prazer!
Chorei de emoção com a reportagem sobre Renato Teixeira de Oliveira!
E que resiliência do rapaz das cabras!
E que judiação a mulher perder a plantação de mandioca!
Como a reportagem era de agosto/2025, quem sabe a ciência já esteja na reta de uma solução!", uma mulher - por ser mulher - se sente no lugar de humilhar e agredir pessoas e inúmeras páginas de esquerda promovem esta monstruosidade para manipular a cabeça de quem vota . Qualquer semelhança com as eleições de outubro NÃO é mera coincidência . A estrutura de cultura é mídia no Brasil SERVE aos interesses da esquerda com a turma da esquerdista Ana Paula renault,FLAGGED,,231,2d,False,1ee5dcce99bb91a8,,{},Globo rural,profile: Globo Rural,,2026-02-11T22:36:24.278,"{{'user_name': 'Rosana Bravati', 'comment_text': 'Está muito feio !! Jogo manipulado, a turma da lacração e do mal , sendo protegida!! Perdeu a credibilidade!!'}}"
O melhor programa da rede globo!!! Assisto desde que me conheço por gente!,FLAGGED,,446,2d,False,8bb753f4f706d371,447,{},0,Globo rural,profile: Globo Rural,2026-02-11T22:36:46.072,"{{'user_name': 'Janete Figueiredo Martins', 'comment_text': 'Em um país sério, esse ministro já estaria na cadeia por trabalhar para o crime organizado'}}",
Ainda bem que a Globo mantém alguns dos seus programas ativos. Amo Globo Rural todos os domingos era sagrado assistir a minha mãe ficava na sala com sua xícara de café assistindo ela gostava do José Hamilton. Muito bom!,VALID,,121,2d,False,1b8b7e98d3d8927b,1011,{},0,Globo rural,profile: Globo Rural,2026-02-11T22:37:12.386,"{{'user_name': 'Carlos Alberto Melo', 'comment_text': 'Adrilles, amigo... Minha admiração por você só aumenta com o tempo! Você é como um bom vinho talvez que com o tempo vai se tornando ainda melhor...rs... Parabéns pelo raciocínio e coerência em tudo o que diz! Quem sabe um dia possa conhecê-lo pessoalmente... Forte abraço aqui de Blumenau-SC.'}}",
"Amo esse programa quando era jovem queria acordar
tarde no domingo mas não conseguia se não assistisse parecia que não era domingo, hoje que tenho 50 e acordo cedo vocês me mudam o horário pra 8:30 kkkkk",FLAGGED,,2300,3d,False,8770977d041f12e5,324,{},0,Globo rural,profile: Globo Rural,2026-02-10T22:37:54.096,"{{'user_name': 'Carneiro Scheila', 'comment_text': 'Eu sou bolsonarista de carteirinha , mas não consegui ver deboche, eu acho q ele queria mesmo subir na internet, ele sabia que o nome do Flávio está em alta e seria o caminho!!E com isso todos nós ganhamos!! Meu amigo Flavio 22 será mosso Presidente e o Brasil vai subir!!!'}}",
"Qual bloquinho florestal você vai neste carnaval? 
Tem bloco das concessões florestais, do manejo sustentável e o da biodiversidade. Pode ir em todos! Porque a folia também pode ser amiga da natureza. Cuidar das florestas é garantir que a alegria continue por muitos carnavais.  
Então, pode pular à vontade na nossa festa... 
Só não vale pular este post! 
 Curta, comente, compartilhe e viva o carnaval sustentável sem moderação. 
 #CarnavalSustentável #FlorestasDoBrasil #ServiçoFlorestalBrasileiro #Sustentabilidade #MeioAmbiente",FLAGGED,,25,3d,False,c5c92904392c5827,906,{},0,Serviço Florestal ,profile: Serviço Florestal ,2026-02-10T22:38:19.520,"{{'user_name': 'Ivo Anatolio Madeira', 'comment_text': 'Triste e lindo pela reflexão positiva que produz.'}}",
"Bom dia, Produtor! 
Como tá o clima aí na sua região? 
Comenta aqui!",VALID,,91,3d,False,2587ca1127a5bea9,80,{},0,Patria Agronegocio,profile: Patria Agronegocio,2026-02-10T22:38:45.086,"{{'user_name': 'Gerson Ota', 'comment_text': 'Se não é venda de sentenças, então, é lavagem do dinheiro do PCC.'}}",
"Bom dia, Produtor! 
Como tá o clima aí na sua região? 
Comenta aqui!",FLAGGED,,292,4d,False,6473c6b55f3f38ff,373,{},0,Patria Agronegocio,profile: Patria Agronegocio,2026-02-09T22:39:11.732,"{{'user_name': 'Mara Lucia Batista', 'comment_text': 'Só rindo desses militantes uma hora a casa cai,telhado é de vidro'}}",
"Bom dia, Produtor! 
Como tá o clima aí na sua região?
Comenta aqui!",FLAGGED,,94,4d,False,0f32634e5bfa8032,494,{},0,Patria Agronegocio,profile: Patria Agronegocio,2026-02-09T22:39:38.432,"{{'user_name': 'Washington Peixoto Vieira', 'comment_text': 'Esse não é o único deste formato.'}, {'user_name': 'Maria Helena França', 'comment_text': 'Washington Peixoto Vieira\nInfelizmente não é . Precisa ser levado ao Vaticano .'}, {'user_name': 'Washington Peixoto Vieira', 'comment_text': 'Washington Peixoto Vieira\nInfelizmente não é . Precisa ser levado ao Vaticano .'}}",
"Bom dia, Produtor! 
Como tá o clima aí na sua região? 
Comenta aqui!",FLAGGED,,380,4d,False,1cb167e7a1d0075b,393,{},0,Patria Agronegocio,profile: Patria Agronegocio,2026-02-09T22:40:06.088,"{{'user_name': 'Alice Vilanova', 'comment_text': 'Cada vez melhor nós comentários de pura lucidez, parabéns!'}}",
"Apoiar a o voleibol feminino da Confederação Brasileira de Desportos de Surdos (CBDS) é defender inclusão de verdade, é colocar recurso onde há talento, dedicação e superação.
Tenho orgulho de contribuir com esse time que representa o Brasil com garra e mostra que o esporte é oportunidade e dignidade. Seguimos firmes, fortalecendo iniciativas que ampliam espaços e derrubam barreiras.
Minha gratidão à atleta Eduarda Santi por trazer essa causa tão importante e nos permitir caminhar juntos nessa luta.",VALID,https://www.facebook.com/globoruraltv/posts/pfbid06Pd4hWbznuEuebJh6QhtrAjBRoPrB7kdcjqwCz6QutjhReDf4hKkP8QwzX9uKnMvl,46,19h,False,ffdce461a00319dc,296,{},0,Heitor Schuch,profile: Heitor Schuch,2026-02-15T14:12:02.053,"{{'user_name': 'Fátima Morabito', 'comment_text': 'Assisti, como sempre, com imenso prazer!'}}",
